"element_id"	"iwa_id"	"dwa_id"	"dwa_title"	"dwa_title_nb"	"changed"
"4.A.4.a.3"	"4.A.4.a.3.I01"	"4.A.4.a.3.I01.D01"	"Testify at legal or legislative proceedings."	"Vitner i rettssaker eller lovgivningsprosesser"	"2017-05-26"
"4.A.4.a.3"	"4.A.4.a.3.I01"	"4.A.4.a.3.I01.D02"	"Represent the interests of clients in legal proceedings."	"Representer klienters interesser i rettssaker"	"2017-05-26"
"4.A.4.a.3"	"4.A.4.a.3.I02"	"4.A.4.a.3.I02.D01"	"Communicate health and wellness information to the public."	"Formidler helse- og velværeinformasjon til offentligheten"	"2017-05-26"
"4.A.4.a.3"	"4.A.4.a.3.I02"	"4.A.4.a.3.I02.D02"	"Present sustainable products or services information to the public."	"Presenterer informasjon om bærekraftige produkter eller tjenester for allmennheten"	"2017-05-26"
"4.A.4.a.3"	"4.A.4.a.3.I02"	"4.A.4.a.3.I02.D03"	"Present information to the public."	"Presenterer informasjon for allmennheten"	"2017-05-26"
"4.A.4.a.3"	"4.A.4.a.3.I02"	"4.A.4.a.3.I02.D04"	"Provide educational information to the public."	"Gir informasjon om opplæring til allmennheten"	"2017-05-26"
"4.A.4.a.3"	"4.A.4.a.3.I02"	"4.A.4.a.3.I02.D05"	"Provide technical information or assistance to public."	"Gir teknisk informasjon eller hjelp til allmennheten"	"2017-05-26"
"4.A.4.a.3"	"4.A.4.a.3.I02"	"4.A.4.a.3.I02.D06"	"Explain project details to the general public."	"Forklarer prosjektdetaljer for allmennheten"	"2017-05-26"
"4.A.4.a.3"	"4.A.4.a.3.I02"	"4.A.4.a.3.I02.D07"	"Report news to the public."	"Rapporter nyheter til offentligheten"	"2017-05-26"
"4.A.4.a.3"	"4.A.4.a.3.I02"	"4.A.4.a.3.I02.D08"	"Provide information to the general public."	"Gir informasjon til allmennheten"	"2017-05-26"
"4.A.4.a.3"	"4.A.4.a.3.I02"	"4.A.4.a.3.I02.D09"	"Present social services program information to the public."	"Presenterer informasjon om sosialtjenesteprogrammer for allmennheten"	"2017-05-26"
"4.A.4.a.3"	"4.A.4.a.3.I02"	"4.A.4.a.3.I02.D10"	"Inform viewers, listeners, or audiences."	"Informerer seere, lyttere eller publikum"	"2017-05-26"
"4.A.4.a.3"	"4.A.4.a.3.I03"	"4.A.4.a.3.I03.D01"	"Present food or beverage information or menus to customers."	"Presenterer informasjon om mat eller drikke eller mat-/drikkemenyer for kunder"	"2017-05-26"
"4.A.4.a.3"	"4.A.4.a.3.I03"	"4.A.4.a.3.I03.D02"	"Present business-related information to audiences."	"Presenterer forretningsrelatert informasjon for publikum"	"2017-05-26"
"4.A.4.a.3"	"4.A.4.a.3.I03"	"4.A.4.a.3.I03.D03"	"Provide attraction or event information to patrons."	"Skaffer til veie informasjon om attraksjoner eller arrangementer til gjester"	"2017-05-26"
"4.A.4.a.3"	"4.A.4.a.3.I03"	"4.A.4.a.3.I03.D04"	"Discuss account status or activity with customers or patrons."	"Drøfter status eller kontoaktivitet med kunder eller gjester"	"2017-05-26"
"4.A.4.a.3"	"4.A.4.a.3.I03"	"4.A.4.a.3.I03.D05"	"Provide customer service to clients or users."	"Yter kundeservice til klienter eller brukere"	"2017-05-26"
"4.A.4.a.3"	"4.A.4.a.3.I03"	"4.A.4.a.3.I03.D06"	"Inform individuals or organizations of status or findings."	"Informerer enkeltpersoner eller virksomheter om status eller funn"	"2017-05-26"
"4.A.4.a.3"	"4.A.4.a.3.I03"	"4.A.4.a.3.I03.D07"	"Provide notifications to customers or patrons."	"Formidler meldinger til kunder eller gjester"	"2017-05-26"
"4.A.4.a.3"	"4.A.4.a.3.I03"	"4.A.4.a.3.I03.D08"	"Provide customers with general information or assistance."	"Tilbyr kunder generell informasjon eller hjelp"	"2017-05-26"
"4.A.4.a.3"	"4.A.4.a.3.I03"	"4.A.4.a.3.I03.D09"	"Provide basic information to guests, visitors, or clients."	"Skaffer til veie grunnleggende informasjon til gjester, besøkende eller klienter"	"2017-05-26"
"4.A.4.a.3"	"4.A.4.a.3.I03"	"4.A.4.a.3.I03.D10"	"Provide patrons with directions to locales or attractions."	"Gir gjester veibeskrivelser til lokaler eller attraksjoner"	"2017-05-26"
"4.A.4.a.3"	"4.A.4.a.3.I03"	"4.A.4.a.3.I03.D11"	"Answer telephones to direct calls or provide information."	"Svarer på telefoner for å sette videre eller gi informasjon"	"2017-05-26"
"4.A.4.a.3"	"4.A.4.a.3.I03"	"4.A.4.a.3.I03.D12"	"Provide transportation information to passengers or customers."	"Gir informasjon om transport til passasjerer eller kunder"	"2017-05-26"
"4.A.4.a.4"	"4.A.4.a.4.I01"	"4.A.4.a.4.I01.D01"	"Develop collaborative relationships between departments or with external organizations."	"Utvikler samarbeidsrelasjoner mellom avdelinger eller med eksterne virksomheter"	"2017-05-26"
"4.A.4.a.4"	"4.A.4.a.4.I01"	"4.A.4.a.4.I01.D02"	"Develop business relationships."	"Utvikler forretningsrelasjoner"	"2017-05-26"
"4.A.4.a.4"	"4.A.4.a.4.I01"	"4.A.4.a.4.I01.D03"	"Develop working relationships with others to facilitate program activities."	"Pleier arbeidsforhold med andre for å legge til rette for programaktiviteter"	"2017-05-26"
"4.A.4.a.4"	"4.A.4.a.4.I01"	"4.A.4.a.4.I01.D04"	"Establish interpersonal business relationships to facilitate work activities."	"Oppretter personlige forretningsforbindelser for å tilrettelegge for arbeid"	"2017-05-26"
"4.A.4.a.4"	"4.A.4.a.4.I01"	"4.A.4.a.4.I01.D05"	"Develop professional relationships or networks."	"Utarbeider profesjonelle relasjoner eller nettverk"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I01"	"4.A.4.a.5.I01.D01"	"Refer customers to appropriate personnel."	"Henviser kunder til riktig personale"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I01"	"4.A.4.a.5.I01.D02"	"Refer patients to other healthcare practitioners or health resources."	"Henviser pasienter til annet helsepersonell eller andre helseressurser"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I01"	"4.A.4.a.5.I01.D03"	"Help clients get needed services or resources."	"Hjelper kunder med å få servicen eller ressursene de trenger"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I01"	"4.A.4.a.5.I01.D04"	"Arrange physical or mental health services for clients."	"Planlegger fysiske eller psykososiale helsetjenester for brukere"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I01"	"4.A.4.a.5.I01.D05"	"Refer individuals to educational or work programs."	"Henviser enkeltpersoner til opplærings- eller arbeidsprogrammer"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I01"	"4.A.4.a.5.I01.D06"	"Refer clients to community or social service programs."	"Henviser brukere til programmer for samfunnstjeneste eller sosialtjenester"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I02"	"4.A.4.a.5.I02.D01"	"Treat patients using psychological therapies."	"Behandler pasienter ved hjelp av psykologiske terapier"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I02"	"4.A.4.a.5.I02.D02"	"Implement therapeutic programs to improve patient functioning."	"Igangsetter terapeutiske programmer for å forbedre pasienters funksjonsevne"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I02"	"4.A.4.a.5.I02.D03"	"Administer therapy treatments to patients using hands or physical treatment aids."	"Behandler pasienter ved hjelp av hendene eller fysikalske hjelpemidler"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I02"	"4.A.4.a.5.I02.D04"	"Administer therapeutic massages."	"Gir terapeutisk massasje"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I02"	"4.A.4.a.5.I02.D05"	"Treat patients using physical therapy techniques."	"Behandler pasienter ved hjelp av fysioterapi"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I03"	"4.A.4.a.5.I03.D01"	"Give medications or immunizations."	"Gir medisiner eller vaksiner"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I03"	"4.A.4.a.5.I03.D02"	"Administer basic health care or medical treatments."	"Yter grunnleggende helsetjenester eller medisinsk behandling"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I03"	"4.A.4.a.5.I03.D03"	"Administer anesthetics or sedatives to control pain."	"Administrerer bedøvende eller beroligende midler for å kontrollere smerte"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I03"	"4.A.4.a.5.I03.D04"	"Care for women during pregnancy and childbirth."	"Tar seg av kvinner under graviditet og fødsel"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I03"	"4.A.4.a.5.I03.D05"	"Provide basic health care services."	"Tilbyr grunnleggende helsetjenester"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I03"	"4.A.4.a.5.I03.D06"	"Administer non-intravenous medications."	"Administrerer ikke-intravenøse medisiner"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I03"	"4.A.4.a.5.I03.D07"	"Immunize patients."	"Vaksinerer pasienter"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I03"	"4.A.4.a.5.I03.D08"	"Administer intravenous medications."	"Administrerer intravenøse medisiner"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I03"	"4.A.4.a.5.I03.D09"	"Administer blood or other fluids intravenously."	"Administrerer blod eller andre væsker intravenøst"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I03"	"4.A.4.a.5.I03.D10"	"Administer medical substances for imaging or other procedures."	"Administrerer medikamenter ved billeddiagnostikk eller andre prosedyrer"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I03"	"4.A.4.a.5.I03.D11"	"Apply bandages, dressings, or splints."	"Legger bandasjer, forbindinger eller skinner"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I04"	"4.A.4.a.5.I04.D01"	"Care for plants or animals."	"Steller panter eller dyr"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I04"	"4.A.4.a.5.I04.D02"	"Care for animals."	"Tar seg av dyr"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I04"	"4.A.4.a.5.I04.D03"	"Perform animal breeding procedures."	"Utfører prosedyrer innenfor dyreavl"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I04"	"4.A.4.a.5.I04.D04"	"Provide care for animals."	"Tilbyr omsorg for dyr"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I05"	"4.A.4.a.5.I05.D01"	"Rescue people from hazardous situations."	"Redder folk fra farlige situasjoner"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I05"	"4.A.4.a.5.I05.D02"	"Respond to emergencies to provide assistance."	"Responderer på nødssituasjoner for å skaffe hjelp"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I05"	"4.A.4.a.5.I05.D03"	"Respond to transportation emergencies."	"Responderer på nødssituasjoner innenfor transport"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I05"	"4.A.4.a.5.I05.D04"	"Assist others during emergencies."	"Hjelper andre i nødssituasjoner"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I06"	"4.A.4.a.5.I06.D01"	"Fit eyeglasses, contact lenses, or other vision aids."	"Justerer briller, kontaktlinser eller andre synshjelpemidler"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I06"	"4.A.4.a.5.I06.D02"	"Fit patients for assistive devices."	"Klargjør pasienter for støtteapparater"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I07"	"4.A.4.a.5.I07.D01"	"Provide first aid or rescue assistance in emergencies."	"Gir førstehjelp eller redningshjelp ved ulykker"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I07"	"4.A.4.a.5.I07.D02"	"Administer first aid."	"Yter førstehjelp"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I07"	"4.A.4.a.5.I07.D03"	"Treat medical emergencies."	"Behandler medisinske nødstilfeller"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I07"	"4.A.4.a.5.I07.D04"	"Implement advanced life support techniques."	"Utfører avanserte livreddende teknikker"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I08"	"4.A.4.a.5.I08.D01"	"Assist individuals with paperwork."	"Hjelper enkeltpersoner med papirarbeid"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I09"	"4.A.4.a.5.I09.D01"	"Feed patients."	"Mater pasienter"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I09"	"4.A.4.a.5.I09.D02"	"Assist patients with hygiene or daily living activities."	"Hjelper pasienter med hygiene eller aktiviteter i dagliglivet"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I09"	"4.A.4.a.5.I09.D03"	"Assist clients in handling details of daily life."	"Hjelper brukere med å takle småting i hverdagen"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I09"	"4.A.4.a.5.I09.D04"	"Develop daily schedules for children or families."	"Utarbeider dagsplaner for barn eller familier"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I09"	"4.A.4.a.5.I09.D05"	"Assist students with special educational needs."	"Bistår elever med særskilte opplæringsbehov"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I09"	"4.A.4.a.5.I09.D06"	"Assist disabled or incapacitated individuals."	"Hjelper funksjonshemmede eller uføre"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I09"	"4.A.4.a.5.I09.D07"	"Assist individuals with special needs."	"Hjelper enkeltpersoner med særskilte behov"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I09"	"4.A.4.a.5.I09.D08"	"Provide for basic needs of children."	"Ivaretar barns gunnleggende behov"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I09"	"4.A.4.a.5.I09.D09"	"Assist patients with daily activities."	"Hjelper pasienter med daglige aktiviteter"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I10"	"4.A.4.a.5.I10.D01"	"Assist motorists or pedestrians."	"Hjelper harde eller myke trafikanter"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I10"	"4.A.4.a.5.I10.D02"	"Greet customers, patrons, or visitors."	"Ønsker kunder, gjester eller besøkende velkommen"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I10"	"4.A.4.a.5.I10.D03"	"Assist customers to ensure comfort or safety."	"Hjelper kunder for å sørge for komfort eller sikkerhet"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I10"	"4.A.4.a.5.I10.D04"	"Assist patrons with entering or exiting vehicles or other forms of transportation."	"Hjelper kunder med på- eller avstigning i kjøretøy eller andre transportmidler"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I10"	"4.A.4.a.5.I10.D05"	"Make travel, accommodations, or entertainment arrangements for others."	"Ordner reiser, innkvartering eller underholdning for andre"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I10"	"4.A.4.a.5.I10.D06"	"Assist passengers during vehicle boarding."	"Hjelper passasjerer ved påstigning"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I10"	"4.A.4.a.5.I10.D07"	"Help patrons use library or archival resources."	"Hjelper brukere med å benytte biblioteks- eller arkivressurser"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I10"	"4.A.4.a.5.I10.D08"	"Assist customers with seating arrangements."	"Hjelper kunder med bordplassering"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I10"	"4.A.4.a.5.I10.D09"	"Arrange services or reservations for patrons."	"Ordner med tjenester eller reservasjoner for gjester"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I11"	"4.A.4.a.5.I11.D01"	"Assist practitioners to perform medical procedures."	"Hjelper leger med å utføre medisinske prosedyrer"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I11"	"4.A.4.a.5.I11.D02"	"Hold patients to ensure proper positioning or safety."	"Holder pasienter for å sikre korrekt posisjonering eller sikkerhet"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I11"	"4.A.4.a.5.I11.D03"	"Adjust positions of patients on beds or tables."	"Justerer plasseringen av pasienter på senger eller bord"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I11"	"4.A.4.a.5.I11.D04"	"Position patients for treatment or examination."	"Plasserer pasienter for behandling eller undersøkelse"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I11"	"4.A.4.a.5.I11.D05"	"Assist healthcare practitioners during examinations or treatments."	"Bistår helsepersonell i forbindelse med undersøkelser eller behandling"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I11"	"4.A.4.a.5.I11.D06"	"Assist healthcare practitioners during surgery."	"Bistår helsepersonell under operasjoner"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I11"	"4.A.4.a.5.I11.D07"	"Prepare patients physically for medical procedures."	"Klargjør pasienter fysisk for medisinske prosedyrer"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I11"	"4.A.4.a.5.I11.D08"	"Maintain sterile operative fields."	"Opprettholder sterilt arbeidsmiljø"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I12"	"4.A.4.a.5.I12.D01"	"Care for patients with mental illnesses."	"Tar seg av pasienter med psykiske lidelser"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I12"	"4.A.4.a.5.I12.D02"	"Treat acute illnesses, infections, or injuries."	"Behandler akutte sykdommer, infeksjoner eller skader"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I12"	"4.A.4.a.5.I12.D03"	"Operate on patients to treat conditions."	"Opererer pasienter for å behandle tilstander"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I12"	"4.A.4.a.5.I12.D04"	"Treat dental problems or diseases."	"Behandler tannproblemer eller -sykdommer"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I12"	"4.A.4.a.5.I12.D05"	"Treat animal injuries or illnesses."	"Behandler skader eller sykdommer hos dyr"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I12"	"4.A.4.a.5.I12.D06"	"Administer cancer treatments."	"Gir kreftbehandling"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I12"	"4.A.4.a.5.I12.D07"	"Treat chronic diseases or disorders."	"Behandler kroniske sykdommer eller lidelser"	"2017-05-26"
"4.A.4.a.5"	"4.A.4.a.5.I12"	"4.A.4.a.5.I12.D08"	"Treat patients using alternative medical procedures."	"Behandler pasienter med alternative medisinske metoder"	"2017-05-26"
"4.A.4.a.6"	"4.A.4.a.6.I01"	"4.A.4.a.6.I01.D01"	"Advocate for individual or community needs."	"Er talsmann for enkeltpersoners behov eller behov i samfunnet"	"2017-05-26"
"4.A.4.a.6"	"4.A.4.a.6.I02"	"4.A.4.a.6.I02.D01"	"Merchandise healthcare products or services."	"Forhandler helseprodukter eller -tjenester"	"2017-05-26"
"4.A.4.a.6"	"4.A.4.a.6.I02"	"4.A.4.a.6.I02.D02"	"Sell agricultural products."	"Selger jordbruksvarer"	"2017-05-26"
"4.A.4.a.6"	"4.A.4.a.6.I02"	"4.A.4.a.6.I02.D03"	"Customize financial products or services to meet customer needs."	"Tilpasser finansprodukter eller -tjenester for å møte kunders behov"	"2017-05-26"
"4.A.4.a.6"	"4.A.4.a.6.I02"	"4.A.4.a.6.I02.D04"	"Contract real estate to clients."	"Kontraherer fast eiendom til kunder"	"2017-05-26"
"4.A.4.a.6"	"4.A.4.a.6.I02"	"4.A.4.a.6.I02.D05"	"Sell products or services."	"Selger produkter eller tjenester"	"2017-05-26"
"4.A.4.a.6"	"4.A.4.a.6.I02"	"4.A.4.a.6.I02.D06"	"Customize energy products or services to meet customer needs."	"Tilpasser kraftprodukter eller -tjenester for å møte kunders behov"	"2017-05-26"
"4.A.4.a.6"	"4.A.4.a.6.I03"	"4.A.4.a.6.I03.D01"	"Perform marketing activities."	"Utfører oppgaver innenfor markedsføring"	"2017-05-26"
"4.A.4.a.6"	"4.A.4.a.6.I03"	"4.A.4.a.6.I03.D02"	"Demonstrate products to consumers."	"Demonstrerer produkter for kunder"	"2017-05-26"
"4.A.4.a.6"	"4.A.4.a.6.I03"	"4.A.4.a.6.I03.D03"	"Promote environmental sustainability or conservation initiatives."	"Fremmer bærekrafts- eller bevaringstiltak"	"2017-05-26"
"4.A.4.a.6"	"4.A.4.a.6.I03"	"4.A.4.a.6.I03.D04"	"Market products, services, or events."	"Markedsfører produkter, tjenester eller arrangementer"	"2017-05-26"
"4.A.4.a.6"	"4.A.4.a.6.I03"	"4.A.4.a.6.I03.D05"	"Contact current or potential customers to promote products or services."	"Kontakter nåværende eller potensielle kunder for å promotere produkter eller tjenester"	"2017-05-26"
"4.A.4.a.6"	"4.A.4.a.6.I03"	"4.A.4.a.6.I03.D06"	"Promote educational institutions or programs."	"Fremmer læresteder eller -programmer"	"2017-05-26"
"4.A.4.a.6"	"4.A.4.a.6.I03"	"4.A.4.a.6.I03.D07"	"Deliver promotional presentations to current or prospective customers."	"Holder promoteringspresentasjoner for nåværende eller potensielle kunder"	"2017-05-26"
"4.A.4.a.6"	"4.A.4.a.6.I03"	"4.A.4.a.6.I03.D08"	"Promote agricultural or hunting activities."	"Fremmer landbruks- eller jaktaktiviteter"	"2017-05-26"
"4.A.4.a.6"	"4.A.4.a.6.I03"	"4.A.4.a.6.I03.D09"	"Distribute promotional literature or samples to customers."	"Distribuerer promoteringstekster eller vareprøver til kunder"	"2017-05-26"
"4.A.4.a.6"	"4.A.4.a.6.I03"	"4.A.4.a.6.I03.D10"	"Promote products, activities, or organizations."	"Fremmer produkter, aktiviteter eller organisasjoner"	"2017-05-26"
"4.A.4.a.6"	"4.A.4.a.6.I03"	"4.A.4.a.6.I03.D11"	"Model cosmetics, clothing, or accessories."	"Viser frem minke, klær eller tilbehør"	"2017-05-26"
"4.A.4.a.6"	"4.A.4.a.6.I03"	"4.A.4.a.6.I03.D12"	"Promote products, services, or programs."	"Fremmer produkter, tjenester eller programmer"	"2017-05-26"
"4.A.4.a.7"	"4.A.4.a.7.I01"	"4.A.4.a.7.I01.D01"	"Resolve interpersonal conflicts."	"Løser mellommenneskelige konflikter"	"2017-05-26"
"4.A.4.a.7"	"4.A.4.a.7.I01"	"4.A.4.a.7.I01.D02"	"Arbitrate disputes between parties to resolve legal conflicts."	"Megler i tvister mellom parter for å løse juridiske konflikter"	"2017-05-26"
"4.A.4.a.7"	"4.A.4.a.7.I01"	"4.A.4.a.7.I01.D03"	"Mediate disputes."	"Megler i tvister"	"2017-05-26"
"4.A.4.a.7"	"4.A.4.a.7.I02"	"4.A.4.a.7.I02.D01"	"Negotiate sales or lease agreements for products or services."	"Forhandler om salg av eller leasingavtaler for produkter eller tjenester"	"2017-05-26"
"4.A.4.a.7"	"4.A.4.a.7.I02"	"4.A.4.a.7.I02.D02"	"Arrange collective bargaining agreements."	"Setter opp tariffavtaler"	"2017-05-26"
"4.A.4.a.7"	"4.A.4.a.7.I02"	"4.A.4.a.7.I02.D03"	"Negotiate labor disputes."	"Forhandler i arbeidstvister"	"2017-05-26"
"4.A.4.a.7"	"4.A.4.a.7.I02"	"4.A.4.a.7.I02.D04"	"Negotiate contracts for transportation, distribution, or logistics services."	"Forhandler om kontrakter for transport, distribusjon eller logistikktjenester"	"2017-05-26"
"4.A.4.a.7"	"4.A.4.a.7.I02"	"4.A.4.a.7.I02.D05"	"Negotiate purchases or contracts."	"Forhandler om kjøp eller kontrakter"	"2017-05-26"
"4.A.4.a.7"	"4.A.4.a.7.I02"	"4.A.4.a.7.I02.D06"	"Negotiate financial arrangements."	"Forhandler om finansieringsordninger"	"2017-05-26"
"4.A.4.a.7"	"4.A.4.a.7.I02"	"4.A.4.a.7.I02.D07"	"Negotiate prices or other sales terms."	"Forhandler om priser eller andre salgsbetingelser"	"2017-05-26"
"4.A.4.a.7"	"4.A.4.a.7.I02"	"4.A.4.a.7.I02.D08"	"Negotiate contracts for environmental remediation, green energy, or renewable resources."	"Forhandler om kontrakter for miljøsanering, fornybar energi eller fornybare ressurser"	"2017-05-26"
"4.A.4.a.7"	"4.A.4.a.7.I02"	"4.A.4.a.7.I02.D09"	"Negotiate agreements to resolve disputes."	"Forhandler om avtaler for å løse tvister"	"2017-05-26"
"4.A.4.a.7"	"4.A.4.a.7.I02"	"4.A.4.a.7.I02.D10"	"Negotiate contracts with clients or service providers."	"Forhandler om kontrakter med kunder eller tjenesteleverandører"	"2017-05-26"
"4.A.4.a.7"	"4.A.4.a.7.I02"	"4.A.4.a.7.I02.D11"	"Negotiate project specifications."	"Forhandler om prosjektspesifikasjoner"	"2017-05-26"
"4.A.4.a.7"	"4.A.4.a.7.I02"	"4.A.4.a.7.I02.D12"	"Negotiate for services."	"Forhandler for tjenester"	"2017-05-26"
"4.A.4.a.7"	"4.A.4.a.7.I03"	"4.A.4.a.7.I03.D01"	"Resolve employee or contractor problems."	"Løser problemer med medarbeidere eller leverandører"	"2017-05-26"
"4.A.4.a.7"	"4.A.4.a.7.I03"	"4.A.4.a.7.I03.D02"	"Resolve operational performance problems."	"Løser problemer med driftseffektivitet"	"2017-05-26"
"4.A.4.a.7"	"4.A.4.a.7.I03"	"4.A.4.a.7.I03.D03"	"Resolve personnel problems."	"Løser personalproblemer"	"2017-05-26"
"4.A.4.a.7"	"4.A.4.a.7.I03"	"4.A.4.a.7.I03.D04"	"Resolve issues affecting transportation operations."	"Løser problemer som påvirker transportvirksomhet"	"2017-05-26"
"4.A.4.a.8"	"4.A.4.a.8.I01"	"4.A.4.a.8.I01.D01"	"Audition for roles."	"Går på audition til roller"	"2017-05-26"
"4.A.4.a.8"	"4.A.4.a.8.I01"	"4.A.4.a.8.I01.D02"	"Perform for recordings."	"Opptrer for innspillinger"	"2017-05-26"
"4.A.4.a.8"	"4.A.4.a.8.I01"	"4.A.4.a.8.I01.D03"	"Perform music for the public."	"Framfører musikk for offentligheten"	"2017-05-26"
"4.A.4.a.8"	"4.A.4.a.8.I01"	"4.A.4.a.8.I01.D04"	"Collaborate with others to prepare or perform artistic productions."	"Samarbeider med andre for å forberede eller fremføre kunstneriske produksjoner"	"2017-05-26"
"4.A.4.a.8"	"4.A.4.a.8.I01"	"4.A.4.a.8.I01.D05"	"Entertain public with comedic or dramatic performances."	"Underholder publikum med komiske eller dramatiske forestillinger"	"2017-05-26"
"4.A.4.a.8"	"4.A.4.a.8.I01"	"4.A.4.a.8.I01.D06"	"Perform dances."	"Framfører dans"	"2017-05-26"
"4.A.4.a.8"	"4.A.4.a.8.I02"	"4.A.4.a.8.I02.D01"	"Operate gaming equipment."	"Betjener spillutstyr"	"2017-05-26"
"4.A.4.a.8"	"4.A.4.a.8.I02"	"4.A.4.a.8.I02.D02"	"Conduct amusement or gaming activities."	"Utfører underholdnings- eller spillaktiviteter"	"2017-05-26"
"4.A.4.a.8"	"4.A.4.a.8.I03"	"4.A.4.a.8.I03.D01"	"Respond to customer problems or complaints."	"Tar tak i kundeproblemer eller -klager"	"2017-05-26"
"4.A.4.a.8"	"4.A.4.a.8.I03"	"4.A.4.a.8.I03.D02"	"Respond to customer inquiries."	"Svarer på kundehenvendelser"	"2017-05-26"
"4.A.4.a.8"	"4.A.4.a.8.I03"	"4.A.4.a.8.I03.D03"	"Answer customer questions about goods or services."	"Svarer på kundespørsmål om varer eller tjenester"	"2017-05-26"
"4.A.4.a.8"	"4.A.4.a.8.I03"	"4.A.4.a.8.I03.D04"	"Communicate with customers to resolve complaints or ensure satisfaction."	"Kommuniserer med kunder for å løse klagesaker eller sørge for at de blir fornøyd"	"2017-05-26"
